id,macro_tags,level_1_tags
1019487,"[""politics_power""]","[""politics_society""]"
1019201,"[""education_children""]","[""relationships_identity""]"
1019204,"[""health_medicine""]","[""health_habits_sport""]"
1027035,"[""it_internet""]","[""work_money_technology""]"
1026796,"[""politics_power""]","[""politics_society""]"
1026803,"[""consumer_services""]","[""daily_life_services""]"
1026566,"[""family_relationships"", ""everyday_life""]","[""daily_life_services"", ""relationships_identity""]"
1026575,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1026581,"[""work_professions"", ""cities_places""]","[""politics_society"", ""work_money_technology""]"
1026345,"[""sex_gender""]","[""relationships_identity""]"
1026346,"[""family_relationships""]","[""relationships_identity""]"
1026348,"[""family_relationships""]","[""relationships_identity""]"
1026359,"[""family_relationships""]","[""relationships_identity""]"
1026360,"[""finance_economy""]","[""work_money_technology""]"
1034386,"[""work_professions"", ""everyday_life""]","[""daily_life_services"", ""work_money_technology""]"
1034387,"[""finance_economy""]","[""work_money_technology""]"
1034388,"[""sex_gender"", ""alcohol_smoking_drugs""]","[""health_habits_sport"", ""relationships_identity""]"
1034396,"[""sex_gender""]","[""relationships_identity""]"
1034398,"[""family_relationships""]","[""relationships_identity""]"
1034399,"[""it_internet""]","[""work_money_technology""]"
1034400,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1034170,"[""textual_forms""]","[""culture_media_characters""]"
1033944,"[""cities_places""]","[""politics_society""]"
1033961,"[""family_relationships""]","[""relationships_identity""]"
1033964,"[""sex_gender""]","[""relationships_identity""]"
1033966,"[""everyday_life""]","[""daily_life_services""]"
1033729,"[""politics_power""]","[""politics_society""]"
1033526,"[""work_professions"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""work_money_technology""]"
1033527,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1033528,"[""work_professions"", ""it_internet""]","[""work_money_technology""]"
1033537,"[""education_children""]","[""relationships_identity""]"
1033539,"[""family_relationships""]","[""relationships_identity""]"
1033540,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1033244,"[""sex_gender""]","[""relationships_identity""]"
1033245,"[""animals""]","[""daily_life_services""]"
1033246,"[""education_children"", ""sport""]","[""health_habits_sport"", ""relationships_identity""]"
1041654,"[""sex_gender"", ""transport""]","[""daily_life_services"", ""relationships_identity""]"
1041661,"[""politics_power""]","[""politics_society""]"
1041210,"[""family_relationships""]","[""relationships_identity""]"
1041219,"[""politics_power"", ""law_crime""]","[""politics_society""]"
1041221,"[""politics_power""]","[""politics_society""]"
1041227,"[""politics_power""]","[""politics_society""]"
1041232,"[""cities_places""]","[""politics_society""]"
1040963,"[""health_medicine""]","[""health_habits_sport""]"
1040978,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1047060,"[""family_relationships"", ""finance_economy""]","[""relationships_identity"", ""work_money_technology""]"
1047061,"[""family_relationships"", ""sex_gender""]","[""relationships_identity""]"
1047063,"[""it_internet""]","[""work_money_technology""]"
1047064,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1047066,"[""politics_power""]","[""politics_society""]"
1047073,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1047081,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1047082,"[""transport""]","[""daily_life_services""]"
1047084,"[""work_professions""]","[""work_money_technology""]"
1047085,"[""family_relationships"", ""health_medicine""]","[""health_habits_sport"", ""relationships_identity""]"
1047086,"[""media_popculture""]","[""culture_media_characters""]"
1047088,"[""education_children"", ""media_popculture""]","[""culture_media_characters"", ""relationships_identity""]"
1047089,"[""sex_gender""]","[""relationships_identity""]"
1047317,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1047319,"[""finance_economy""]","[""work_money_technology""]"
1047327,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1047329,"[""health_medicine""]","[""health_habits_sport""]"
1047331,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1047336,"[""sex_gender"", ""media_popculture""]","[""culture_media_characters"", ""relationships_identity""]"
1047549,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1047553,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1047556,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1047557,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1047559,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1047562,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1047563,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1047824,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1047825,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1047826,"[""politics_power""]","[""politics_society""]"
1047837,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1054730,"[""sex_gender""]","[""relationships_identity""]"
1054736,"[""health_medicine""]","[""health_habits_sport""]"
1054744,"[""health_medicine""]","[""health_habits_sport""]"
1054746,"[""animals""]","[""daily_life_services""]"
1054524,"[""media_popculture""]","[""culture_media_characters""]"
1054270,"[""it_internet""]","[""work_money_technology""]"
1054280,"[""media_popculture""]","[""culture_media_characters""]"
1054034,"[""finance_economy""]","[""work_money_technology""]"
1054053,"[""media_popculture""]","[""culture_media_characters""]"
1062034,"[""textual_forms""]","[""culture_media_characters""]"
1062041,"[""work_professions""]","[""work_money_technology""]"
1062042,"[""literature_folklore_characters""]","[""culture_media_characters""]"
1062043,"[""education_children""]","[""relationships_identity""]"
1062048,"[""politics_power""]","[""politics_society""]"
1062053,"[""sport""]","[""health_habits_sport""]"
1061774,"[""sex_gender"", ""finance_economy""]","[""relationships_identity"", ""work_money_technology""]"
1061783,"[""education_children""]","[""relationships_identity""]"
1061784,"[""politics_power""]","[""politics_society""]"
1061788,"[""sex_gender""]","[""relationships_identity""]"
1061789,"[""education_children"", ""it_internet""]","[""relationships_identity"", ""work_money_technology""]"
1061790,"[""finance_economy""]","[""work_money_technology""]"
1061505,"[""education_children""]","[""relationships_identity""]"
1061513,"[""sex_gender"", ""animals""]","[""daily_life_services"", ""relationships_identity""]"
1061514,"[""family_relationships""]","[""relationships_identity""]"
1061521,"[""sex_gender""]","[""relationships_identity""]"
1061262,"[""health_medicine""]","[""health_habits_sport""]"
1061264,"[""work_professions""]","[""work_money_technology""]"
1061269,"[""sport""]","[""health_habits_sport""]"
1061271,"[""alcohol_smoking_drugs"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""health_habits_sport""]"
1060992,"[""finance_economy"", ""health_medicine""]","[""health_habits_sport"", ""work_money_technology""]"
1060993,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1060995,"[""consumer_services""]","[""daily_life_services""]"
1061000,"[""politics_power""]","[""politics_society""]"
1069958,"[""sex_gender"", ""media_popculture""]","[""culture_media_characters"", ""relationships_identity""]"
1069967,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1069968,"[""everyday_life"", ""cities_places""]","[""daily_life_services"", ""politics_society""]"
1069972,"[""sex_gender"", ""education_children""]","[""relationships_identity""]"
1069690,"[""education_children"", ""media_popculture"", ""religion_holidays""]","[""beliefs_science_absurd"", ""culture_media_characters"", ""relationships_identity""]"
1069691,"[""work_professions"", ""everyday_life""]","[""daily_life_services"", ""work_money_technology""]"
1069696,"[""sex_gender""]","[""relationships_identity""]"
1069698,"[""consumer_services""]","[""daily_life_services""]"
1069702,"[""sex_gender""]","[""relationships_identity""]"
1069704,"[""sex_gender"", ""finance_economy""]","[""relationships_identity"", ""work_money_technology""]"
1069706,"[""sex_gender""]","[""relationships_identity""]"
1069168,"[""sex_gender""]","[""relationships_identity""]"
1069170,"[""media_popculture""]","[""culture_media_characters""]"
1069171,"[""cities_places""]","[""politics_society""]"
1069180,"[""sex_gender""]","[""relationships_identity""]"
1069181,"[""sex_gender"", ""textual_forms""]","[""culture_media_characters"", ""relationships_identity""]"
1069182,"[""sex_gender""]","[""relationships_identity""]"
1069184,"[""sex_gender""]","[""relationships_identity""]"
1068891,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1068899,"[""everyday_life"", ""religion_holidays""]","[""beliefs_science_absurd"", ""daily_life_services""]"
1070185,"[""textual_forms""]","[""culture_media_characters""]"
1070179,"[""alcohol_smoking_drugs"", ""religion_holidays""]","[""beliefs_science_absurd"", ""health_habits_sport""]"
1070178,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1070184,"[""politics_power""]","[""politics_society""]"
1070190,"[""sex_gender""]","[""relationships_identity""]"
1070181,"[""media_popculture""]","[""culture_media_characters""]"
1070183,"[""media_popculture""]","[""culture_media_characters""]"
1070192,"[""sex_gender""]","[""relationships_identity""]"
1070182,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1070177,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1070186,"[""consumer_services""]","[""daily_life_services""]"
1087713,"[""finance_economy"", ""health_medicine""]","[""health_habits_sport"", ""work_money_technology""]"
1087343,"[""politics_power""]","[""politics_society""]"
1087347,"[""family_relationships"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""relationships_identity""]"
1087361,"[""sex_gender""]","[""relationships_identity""]"
1087374,"[""politics_power"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""politics_society""]"
1087378,"[""politics_power"", ""media_popculture"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""culture_media_characters"", ""politics_society""]"
1087388,"[""covid_pandemic""]","[""health_habits_sport""]"
1087391,"[""work_professions""]","[""work_money_technology""]"
1087392,"[""family_relationships""]","[""relationships_identity""]"
1087055,"[""transport""]","[""daily_life_services""]"
1087066,"[""covid_pandemic""]","[""health_habits_sport""]"
1097756,"[""covid_pandemic""]","[""health_habits_sport""]"
1097765,"[""education_children""]","[""relationships_identity""]"
1097767,"[""sex_gender"", ""covid_pandemic""]","[""health_habits_sport"", ""relationships_identity""]"
1097772,"[""media_popculture"", ""covid_pandemic""]","[""culture_media_characters"", ""health_habits_sport""]"
1097775,"[""family_relationships"", ""cities_places""]","[""politics_society"", ""relationships_identity""]"
1098082,"[""covid_pandemic""]","[""health_habits_sport""]"
1098090,"[""covid_pandemic""]","[""health_habits_sport""]"
1098093,"[""transport""]","[""daily_life_services""]"
1098478,"[""politics_power""]","[""politics_society""]"
1098479,"[""covid_pandemic""]","[""health_habits_sport""]"
1098480,"[""covid_pandemic"", ""animals""]","[""daily_life_services"", ""health_habits_sport""]"
1098481,"[""covid_pandemic""]","[""health_habits_sport""]"
1098482,"[""covid_pandemic""]","[""health_habits_sport""]"
1098483,"[""covid_pandemic""]","[""health_habits_sport""]"
1098485,"[""covid_pandemic"", ""cities_places""]","[""health_habits_sport"", ""politics_society""]"
1098490,"[""finance_economy"", ""covid_pandemic""]","[""health_habits_sport"", ""work_money_technology""]"
1098493,"[""covid_pandemic""]","[""health_habits_sport""]"
1098495,"[""cities_places""]","[""politics_society""]"
1098497,"[""covid_pandemic""]","[""health_habits_sport""]"
1098499,"[""covid_pandemic""]","[""health_habits_sport""]"
1098504,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1098812,"[""covid_pandemic""]","[""health_habits_sport""]"
1098815,"[""covid_pandemic""]","[""health_habits_sport""]"
1098817,"[""politics_power"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""politics_society""]"
1098822,"[""covid_pandemic"", ""animals""]","[""daily_life_services"", ""health_habits_sport""]"
1098828,"[""sex_gender""]","[""relationships_identity""]"
1098829,"[""army_police"", ""covid_pandemic""]","[""health_habits_sport"", ""politics_society""]"
1098830,"[""covid_pandemic""]","[""health_habits_sport""]"
1098834,"[""everyday_life"", ""covid_pandemic""]","[""daily_life_services"", ""health_habits_sport""]"
1098835,"[""covid_pandemic""]","[""health_habits_sport""]"
1107522,"[""covid_pandemic""]","[""health_habits_sport""]"
1107526,"[""covid_pandemic""]","[""health_habits_sport""]"
1107528,"[""covid_pandemic""]","[""health_habits_sport""]"
1107530,"[""covid_pandemic""]","[""health_habits_sport""]"
1107533,"[""covid_pandemic""]","[""health_habits_sport""]"
1107892,"[""covid_pandemic""]","[""health_habits_sport""]"
1107893,"[""covid_pandemic""]","[""health_habits_sport""]"
1107895,"[""covid_pandemic""]","[""health_habits_sport""]"
1107901,"[""covid_pandemic"", ""animals""]","[""daily_life_services"", ""health_habits_sport""]"
1107902,"[""everyday_life"", ""covid_pandemic""]","[""daily_life_services"", ""health_habits_sport""]"
1108106,"[""education_children""]","[""relationships_identity""]"
1108108,"[""education_children""]","[""relationships_identity""]"
1108109,"[""covid_pandemic""]","[""health_habits_sport""]"
1108117,"[""covid_pandemic""]","[""health_habits_sport""]"
1108121,"[""covid_pandemic""]","[""health_habits_sport""]"
1108125,"[""covid_pandemic""]","[""health_habits_sport""]"
1108127,"[""sex_gender""]","[""relationships_identity""]"
1108128,"[""textual_forms""]","[""culture_media_characters""]"
1108358,"[""politics_power""]","[""politics_society""]"
1108359,"[""politics_power"", ""covid_pandemic""]","[""health_habits_sport"", ""politics_society""]"
1108366,"[""it_internet"", ""covid_pandemic""]","[""health_habits_sport"", ""work_money_technology""]"
1108368,"[""covid_pandemic""]","[""health_habits_sport""]"
1108373,"[""politics_power""]","[""politics_society""]"
1108641,"[""covid_pandemic"", ""animals""]","[""daily_life_services"", ""health_habits_sport""]"
1108643,"[""politics_power""]","[""politics_society""]"
1108646,"[""covid_pandemic""]","[""health_habits_sport""]"
1108650,"[""covid_pandemic"", ""textual_forms""]","[""culture_media_characters"", ""health_habits_sport""]"
1108652,"[""politics_power""]","[""politics_society""]"
1108658,"[""work_professions"", ""covid_pandemic""]","[""health_habits_sport"", ""work_money_technology""]"
1108667,"[""everyday_life""]","[""daily_life_services""]"
1116522,"[""literature_folklore_characters""]","[""culture_media_characters""]"
1116207,"[""covid_pandemic""]","[""health_habits_sport""]"
1116208,"[""covid_pandemic""]","[""health_habits_sport""]"
1116212,"[""covid_pandemic""]","[""health_habits_sport""]"
1116216,"[""covid_pandemic""]","[""health_habits_sport""]"
1116227,"[""politics_power""]","[""politics_society""]"
1115987,"[""covid_pandemic""]","[""health_habits_sport""]"
1115988,"[""everyday_life""]","[""daily_life_services""]"
1115990,"[""army_police""]","[""politics_society""]"
1115992,"[""cities_places""]","[""politics_society""]"
1115996,"[""media_popculture""]","[""culture_media_characters""]"
1115997,"[""covid_pandemic""]","[""health_habits_sport""]"
1115999,"[""health_medicine""]","[""health_habits_sport""]"
1116001,"[""politics_power"", ""covid_pandemic""]","[""health_habits_sport"", ""politics_society""]"
1116002,"[""covid_pandemic""]","[""health_habits_sport""]"
1115684,"[""finance_economy""]","[""work_money_technology""]"
1115689,"[""covid_pandemic""]","[""health_habits_sport""]"
1115693,"[""sex_gender"", ""covid_pandemic""]","[""health_habits_sport"", ""relationships_identity""]"
1115694,"[""everyday_life""]","[""daily_life_services""]"
1115696,"[""covid_pandemic"", ""cities_places""]","[""health_habits_sport"", ""politics_society""]"
1115424,"[""covid_pandemic""]","[""health_habits_sport""]"
1115425,"[""sex_gender"", ""covid_pandemic""]","[""health_habits_sport"", ""relationships_identity""]"
1115426,"[""covid_pandemic""]","[""health_habits_sport""]"
1115427,"[""politics_power""]","[""politics_society""]"
1124078,"[""work_professions""]","[""work_money_technology""]"
1124081,"[""literature_folklore_characters"", ""covid_pandemic""]","[""culture_media_characters"", ""health_habits_sport""]"
1124084,"[""literature_folklore_characters""]","[""culture_media_characters""]"
1124088,"[""politics_power""]","[""politics_society""]"
1124090,"[""politics_power""]","[""politics_society""]"
1124099,"[""it_internet""]","[""work_money_technology""]"
1123846,"[""politics_power""]","[""politics_society""]"
1123851,"[""sex_gender""]","[""relationships_identity""]"
1123852,"[""literature_folklore_characters""]","[""culture_media_characters""]"
1123862,"[""sex_gender""]","[""relationships_identity""]"
1123863,"[""family_relationships""]","[""relationships_identity""]"
1123864,"[""education_children"", ""army_police""]","[""politics_society"", ""relationships_identity""]"
1123865,"[""media_popculture"", ""covid_pandemic""]","[""culture_media_characters"", ""health_habits_sport""]"
1123867,"[""family_relationships""]","[""relationships_identity""]"
1123868,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1123584,"[""law_crime""]","[""politics_society""]"
1123585,"[""politics_power""]","[""politics_society""]"
1123587,"[""politics_power""]","[""politics_society""]"
1123588,"[""politics_power""]","[""politics_society""]"
1123594,"[""science_space""]","[""beliefs_science_absurd""]"
1123361,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1123364,"[""transport"", ""it_internet"", ""consumer_services""]","[""daily_life_services"", ""work_money_technology""]"
1123376,"[""sex_gender""]","[""relationships_identity""]"
1123378,"[""politics_power""]","[""politics_society""]"
1123381,"[""finance_economy""]","[""work_money_technology""]"
1123117,"[""finance_economy""]","[""work_money_technology""]"
1131002,"[""covid_pandemic""]","[""health_habits_sport""]"
1131008,"[""covid_pandemic""]","[""health_habits_sport""]"
1131017,"[""politics_power""]","[""politics_society""]"
1131029,"[""animals""]","[""daily_life_services""]"
1130713,"[""health_medicine"", ""covid_pandemic""]","[""health_habits_sport""]"
1130717,"[""covid_pandemic""]","[""health_habits_sport""]"
1130723,"[""education_children""]","[""relationships_identity""]"
1130724,"[""literature_folklore_characters""]","[""culture_media_characters""]"
1130511,"[""work_professions""]","[""work_money_technology""]"
1130512,"[""politics_power""]","[""politics_society""]"
1130516,"[""work_professions"", ""alcohol_smoking_drugs""]","[""health_habits_sport"", ""work_money_technology""]"
1130523,"[""politics_power""]","[""politics_society""]"
1130536,"[""finance_economy""]","[""work_money_technology""]"
1138470,"[""animals""]","[""daily_life_services""]"
1138184,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1138186,"[""politics_power""]","[""politics_society""]"
1138192,"[""education_children""]","[""relationships_identity""]"
1137947,"[""media_popculture""]","[""culture_media_characters""]"
1137949,"[""cities_places""]","[""politics_society""]"
1137954,"[""family_relationships""]","[""relationships_identity""]"
1137956,"[""work_professions""]","[""work_money_technology""]"
1137957,"[""family_relationships""]","[""relationships_identity""]"
1137959,"[""sex_gender""]","[""relationships_identity""]"
1137960,"[""sex_gender""]","[""relationships_identity""]"
1137961,"[""sex_gender""]","[""relationships_identity""]"
1137968,"[""transport""]","[""daily_life_services""]"
1137970,"[""media_popculture""]","[""culture_media_characters""]"
1137713,"[""finance_economy""]","[""work_money_technology""]"
1137718,"[""cities_places""]","[""politics_society""]"
1137719,"[""literature_folklore_characters""]","[""culture_media_characters""]"
1137721,"[""textual_forms""]","[""culture_media_characters""]"
1137725,"[""food_diet""]","[""daily_life_services""]"
1137731,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1137463,"[""politics_power""]","[""politics_society""]"
1137472,"[""everyday_life""]","[""daily_life_services""]"
1137473,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1137479,"[""cities_places""]","[""politics_society""]"
1145923,"[""finance_economy""]","[""work_money_technology""]"
1145946,"[""education_children"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""relationships_identity""]"
1145947,"[""sex_gender""]","[""relationships_identity""]"
1145658,"[""politics_power"", ""covid_pandemic""]","[""health_habits_sport"", ""politics_society""]"
1145660,"[""finance_economy""]","[""work_money_technology""]"
1145661,"[""finance_economy""]","[""work_money_technology""]"
1145676,"[""work_professions""]","[""work_money_technology""]"
1145681,"[""everyday_life""]","[""daily_life_services""]"
1145682,"[""sex_gender""]","[""relationships_identity""]"
1145684,"[""work_professions""]","[""work_money_technology""]"
1145685,"[""work_professions"", ""it_internet""]","[""work_money_technology""]"
1145686,"[""sex_gender""]","[""relationships_identity""]"
1145687,"[""sex_gender""]","[""relationships_identity""]"
1145688,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1145693,"[""education_children""]","[""relationships_identity""]"
1145392,"[""covid_pandemic""]","[""health_habits_sport""]"
1145393,"[""covid_pandemic""]","[""health_habits_sport""]"
1145395,"[""sex_gender""]","[""relationships_identity""]"
1145397,"[""education_children""]","[""relationships_identity""]"
1145404,"[""finance_economy""]","[""work_money_technology""]"
1145408,"[""finance_economy""]","[""work_money_technology""]"
1145409,"[""sex_gender"", ""finance_economy""]","[""relationships_identity"", ""work_money_technology""]"
1145410,"[""work_professions""]","[""work_money_technology""]"
1145411,"[""sex_gender""]","[""relationships_identity""]"
1145413,"[""education_children""]","[""relationships_identity""]"
1145130,"[""education_children"", ""finance_economy""]","[""relationships_identity"", ""work_money_technology""]"
1155198,"[""covid_pandemic""]","[""health_habits_sport""]"
1155199,"[""family_relationships""]","[""relationships_identity""]"
1155207,"[""literature_folklore_characters"", ""everyday_life""]","[""culture_media_characters"", ""daily_life_services""]"
1155208,"[""cities_places""]","[""politics_society""]"
1155211,"[""sex_gender""]","[""relationships_identity""]"
1155214,"[""everyday_life""]","[""daily_life_services""]"
1155215,"[""work_professions""]","[""work_money_technology""]"
1155216,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1155217,"[""sex_gender""]","[""relationships_identity""]"
1155218,"[""education_children""]","[""relationships_identity""]"
1154925,"[""it_internet""]","[""work_money_technology""]"
1154929,"[""finance_economy""]","[""work_money_technology""]"
1154931,"[""sex_gender"", ""health_medicine""]","[""health_habits_sport"", ""relationships_identity""]"
1154932,"[""army_police""]","[""politics_society""]"
1154528,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1154529,"[""sex_gender""]","[""relationships_identity""]"
1154533,"[""family_relationships""]","[""relationships_identity""]"
1154535,"[""work_professions""]","[""work_money_technology""]"
1154538,"[""covid_pandemic"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""health_habits_sport""]"
1154225,"[""covid_pandemic""]","[""health_habits_sport""]"
1154235,"[""family_relationships"", ""army_police""]","[""politics_society"", ""relationships_identity""]"
1154239,"[""finance_economy""]","[""work_money_technology""]"
1154240,"[""finance_economy"", ""covid_pandemic""]","[""health_habits_sport"", ""work_money_technology""]"
1154241,"[""family_relationships"", ""everyday_life""]","[""daily_life_services"", ""relationships_identity""]"
1153887,"[""army_police""]","[""politics_society""]"
1153890,"[""sex_gender""]","[""relationships_identity""]"
1153898,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1153899,"[""covid_pandemic""]","[""health_habits_sport""]"
1153563,"[""media_popculture"", ""covid_pandemic""]","[""culture_media_characters"", ""health_habits_sport""]"
1163586,"[""health_medicine""]","[""health_habits_sport""]"
1163591,"[""health_medicine""]","[""health_habits_sport""]"
1163594,"[""work_professions""]","[""work_money_technology""]"
1163600,"[""sex_gender""]","[""relationships_identity""]"
1163602,"[""health_medicine""]","[""health_habits_sport""]"
1163608,"[""sex_gender""]","[""relationships_identity""]"
1163254,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1163264,"[""finance_economy""]","[""work_money_technology""]"
1163265,"[""education_children""]","[""relationships_identity""]"
1163002,"[""covid_pandemic""]","[""health_habits_sport""]"
1163005,"[""politics_power""]","[""politics_society""]"
1163013,"[""family_relationships""]","[""relationships_identity""]"
1163014,"[""education_children""]","[""relationships_identity""]"
1163015,"[""education_children"", ""animals""]","[""daily_life_services"", ""relationships_identity""]"
1163027,"[""sex_gender""]","[""relationships_identity""]"
1162692,"[""health_medicine""]","[""health_habits_sport""]"
1162699,"[""politics_power""]","[""politics_society""]"
1162700,"[""sex_gender"", ""literature_folklore_characters""]","[""culture_media_characters"", ""relationships_identity""]"
1162701,"[""education_children""]","[""relationships_identity""]"
1162703,"[""sex_gender"", ""everyday_life""]","[""daily_life_services"", ""relationships_identity""]"
1162711,"[""covid_pandemic""]","[""health_habits_sport""]"
1162713,"[""army_police""]","[""politics_society""]"
1162444,"[""covid_pandemic""]","[""health_habits_sport""]"
1162445,"[""covid_pandemic""]","[""health_habits_sport""]"
1162446,"[""media_popculture"", ""religion_holidays""]","[""beliefs_science_absurd"", ""culture_media_characters""]"
1162452,"[""covid_pandemic""]","[""health_habits_sport""]"
1172747,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1172757,"[""army_police"", ""media_popculture""]","[""culture_media_characters"", ""politics_society""]"
1172761,"[""army_police""]","[""politics_society""]"
1172340,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1172351,"[""it_internet""]","[""work_money_technology""]"
1172353,"[""health_medicine""]","[""health_habits_sport""]"
1172372,"[""alcohol_smoking_drugs""]","[""health_habits_sport""]"
1171991,"[""covid_pandemic"", ""religion_holidays""]","[""beliefs_science_absurd"", ""health_habits_sport""]"
1171995,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1172008,"[""politics_power""]","[""politics_society""]"
1171639,"[""family_relationships"", ""cities_places""]","[""politics_society"", ""relationships_identity""]"
1182530,"[""literature_folklore_characters""]","[""culture_media_characters""]"
1182534,"[""politics_power""]","[""politics_society""]"
1182559,"[""politics_power""]","[""politics_society""]"
1182575,"[""politics_power""]","[""politics_society""]"
1182576,"[""health_medicine""]","[""health_habits_sport""]"
1182577,"[""covid_pandemic""]","[""health_habits_sport""]"
1182579,"[""family_relationships""]","[""relationships_identity""]"
1182580,"[""textual_forms""]","[""culture_media_characters""]"
1182581,"[""animals""]","[""daily_life_services""]"
1182587,"[""politics_power""]","[""politics_society""]"
1182200,"[""transport"", ""finance_economy""]","[""daily_life_services"", ""work_money_technology""]"
1182210,"[""literature_folklore_characters"", ""finance_economy""]","[""culture_media_characters"", ""work_money_technology""]"
1182232,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1190996,"[""cities_places""]","[""politics_society""]"
1191015,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1191016,"[""absurd_philosophy""]","[""beliefs_science_absurd""]"
1190693,"[""sex_gender""]","[""relationships_identity""]"
1190696,"[""literature_folklore_characters""]","[""culture_media_characters""]"
1190703,"[""covid_pandemic""]","[""health_habits_sport""]"
1190347,"[""education_children""]","[""relationships_identity""]"
1189845,"[""transport""]","[""daily_life_services""]"
1189560,"[""religion_holidays""]","[""beliefs_science_absurd""]"
1189562,"[""science_space""]","[""beliefs_science_absurd""]"
1198713,"[""health_medicine""]","[""health_habits_sport""]"
1198406,"[""health_medicine""]","[""health_habits_sport""]"
1198408,"[""politics_power"", ""finance_economy""]","[""politics_society"", ""work_money_technology""]"
1208671,"[""politics_power""]","[""politics_society""]"
1208672,"[""finance_economy""]","[""work_money_technology""]"
1208682,"[""politics_power""]","[""politics_society""]"
1208360,"[""politics_power""]","[""politics_society""]"
1208368,"[""it_internet""]","[""work_money_technology""]"
1208369,"[""education_children""]","[""relationships_identity""]"
1208066,"[""family_relationships""]","[""relationships_identity""]"
1208079,"[""family_relationships""]","[""relationships_identity""]"
1207719,"[""politics_power""]","[""politics_society""]"
1217155,"[""health_medicine""]","[""health_habits_sport""]"
1217160,"[""politics_power""]","[""politics_society""]"
1217168,"[""consumer_services"", ""covid_pandemic""]","[""daily_life_services"", ""health_habits_sport""]"
1216660,"[""family_relationships""]","[""relationships_identity""]"
1216404,"[""literature_folklore_characters""]","[""culture_media_characters""]"
1225381,"[""family_relationships""]","[""relationships_identity""]"
1225112,"[""covid_pandemic""]","[""health_habits_sport""]"
1224864,"[""finance_economy""]","[""work_money_technology""]"
1224866,"[""transport"", ""consumer_services""]","[""daily_life_services""]"
1224869,"[""covid_pandemic""]","[""health_habits_sport""]"
1224870,"[""literature_folklore_characters"", ""covid_pandemic""]","[""culture_media_characters"", ""health_habits_sport""]"
1224578,"[""covid_pandemic""]","[""health_habits_sport""]"
1224579,"[""politics_power""]","[""politics_society""]"
1224581,"[""media_popculture""]","[""culture_media_characters""]"
1224588,"[""covid_pandemic""]","[""health_habits_sport""]"
1234247,"[""sport""]","[""health_habits_sport""]"
1234258,"[""health_medicine"", ""absurd_philosophy""]","[""beliefs_science_absurd"", ""health_habits_sport""]"
1233982,"[""covid_pandemic""]","[""health_habits_sport""]"
1233986,"[""science_space""]","[""beliefs_science_absurd""]"
